spUTCTime,spClockTime,volume
2025-03-01 20:30:00+00:00,2025-03-01 20:30:00+00:00,-319.0433020192308
2025-03-01 21:00:00+00:00,2025-03-01 21:00:00+00:00,-162.01874495726497
2025-03-01 21:30:00+00:00,2025-03-01 21:30:00+00:00,-194.58242875
2025-03-01 22:00:00+00:00,2025-03-01 22:00:00+00:00,-89.69338320261438
2025-03-01 22:30:00+00:00,2025-03-01 22:30:00+00:00,-13.457771241830065
2025-03-01 23:00:00+00:00,2025-03-01 23:00:00+00:00,31.263345299223857
2025-03-01 23:30:00+00:00,2025-03-01 23:30:00+00:00,148.04640744949495
2025-03-02 00:00:00+00:00,2025-03-02 00:00:00+00:00,162.40701247053872
2025-03-02 00:30:00+00:00,2025-03-02 00:30:00+00:00,124.56017347222222
2025-03-02 01:00:00+00:00,2025-03-02 01:00:00+00:00,131.31587222222223
2025-03-02 01:30:00+00:00,2025-03-02 01:30:00+00:00,81.9586893939394
2025-03-02 02:00:00+00:00,2025-03-02 02:00:00+00:00,187.60036041388062
2025-03-02 02:30:00+00:00,2025-03-02 02:30:00+00:00,6.924723569023569
2025-03-02 03:00:00+00:00,2025-03-02 03:00:00+00:00,41.44499111111111
2025-03-02 03:30:00+00:00,2025-03-02 03:30:00+00:00,123.86435101851852
2025-03-02 04:00:00+00:00,2025-03-02 04:00:00+00:00,403.6074814814815
2025-03-02 04:30:00+00:00,2025-03-02 04:30:00+00:00,262.7839776190476
2025-03-02 05:00:00+00:00,2025-03-02 05:00:00+00:00,303.2663333333333
2025-03-02 05:30:00+00:00,2025-03-02 05:30:00+00:00,228.84449416666666
2025-03-02 06:00:00+00:00,2025-03-02 06:00:00+00:00,183.54666708333335
2025-03-02 06:30:00+00:00,2025-03-02 06:30:00+00:00,204.56809874799626
2025-03-02 07:00:00+00:00,2025-03-02 07:00:00+00:00,127.79635269960636
2025-03-02 07:30:00+00:00,2025-03-02 07:30:00+00:00,129.9910121825397
2025-03-02 08:00:00+00:00,2025-03-02 08:00:00+00:00,-53.823845516699734
2025-03-02 08:30:00+00:00,2025-03-02 08:30:00+00:00,-92.69818997252747
2025-03-02 09:00:00+00:00,2025-03-02 09:00:00+00:00,37.82451963662645
2025-03-02 09:30:00+00:00,2025-03-02 09:30:00+00:00,-7.004020004273504
2025-03-02 10:00:00+00:00,2025-03-02 10:00:00+00:00,-202.41939342864924
2025-03-02 10:30:00+00:00,2025-03-02 10:30:00+00:00,-100.26473206944445
2025-03-02 11:00:00+00:00,2025-03-02 11:00:00+00:00,211.0901617857143
2025-03-02 11:30:00+00:00,2025-03-02 11:30:00+00:00,54.020942090400084
2025-03-02 12:00:00+00:00,2025-03-02 12:00:00+00:00,18.273302675038053
2025-03-02 12:30:00+00:00,2025-03-02 12:30:00+00:00,-4.018403798633906
2025-03-02 13:00:00+00:00,2025-03-02 13:00:00+00:00,-359.39096930555553
2025-03-02 13:30:00+00:00,2025-03-02 13:30:00+00:00,-542.877413693287
2025-03-02 14:00:00+00:00,2025-03-02 14:00:00+00:00,-593.925
2025-03-02 14:30:00+00:00,2025-03-02 14:30:00+00:00,-310.46072595526385
2025-03-02 15:00:00+00:00,2025-03-02 15:00:00+00:00,294.60267735958485
2025-03-02 15:30:00+00:00,2025-03-02 15:30:00+00:00,554.9193674063912
2025-03-02 16:00:00+00:00,2025-03-02 16:00:00+00:00,525.3072591867855
2025-03-02 16:30:00+00:00,2025-03-02 16:30:00+00:00,675.7093283628058
2025-03-02 17:00:00+00:00,2025-03-02 17:00:00+00:00,755.7269884377778
2025-03-02 17:30:00+00:00,2025-03-02 17:30:00+00:00,611.2001580555556
2025-03-02 18:00:00+00:00,2025-03-02 18:00:00+00:00,298.9293363789021
2025-03-02 18:30:00+00:00,2025-03-02 18:30:00+00:00,443.6095125
2025-03-02 19:00:00+00:00,2025-03-02 19:00:00+00:00,247.83628441498317
2025-03-02 19:30:00+00:00,2025-03-02 19:30:00+00:00,316.04214732905984
2025-03-02 20:00:00+00:00,2025-03-02 20:00:00+00:00,472.42344444444444
2025-03-02 20:30:00+00:00,2025-03-02 20:30:00+00:00,524.3712401640702
2025-03-02 21:00:00+00:00,2025-03-02 21:00:00+00:00,344.3770513625614
2025-03-02 21:30:00+00:00,2025-03-02 21:30:00+00:00,85.68558563676467
2025-03-02 22:00:00+00:00,2025-03-02 22:00:00+00:00,-202.8751642694091
2025-03-02 22:30:00+00:00,2025-03-02 22:30:00+00:00,-111.63560190196078
2025-03-02 23:00:00+00:00,2025-03-02 23:00:00+00:00,111.29967675108932
2025-03-02 23:30:00+00:00,2025-03-02 23:30:00+00:00,-89.11406692700818
2025-03-03 00:00:00+00:00,2025-03-03 00:00:00+00:00,-102.80571048280423
2025-03-03 00:30:00+00:00,2025-03-03 00:30:00+00:00,9.195932268518519
2025-03-03 01:00:00+00:00,2025-03-03 01:00:00+00:00,138.35666666666665
2025-03-03 01:30:00+00:00,2025-03-03 01:30:00+00:00,241.69274166666668
2025-03-03 02:00:00+00:00,2025-03-03 02:00:00+00:00,189.5365549259259
2025-03-03 02:30:00+00:00,2025-03-03 02:30:00+00:00,229.06125087218336
2025-03-03 03:00:00+00:00,2025-03-03 03:00:00+00:00,145.49615433333332
2025-03-03 03:30:00+00:00,2025-03-03 03:30:00+00:00,-81.623651497114
2025-03-03 04:00:00+00:00,2025-03-03 04:00:00+00:00,-245.15588346277906
2025-03-03 04:30:00+00:00,2025-03-03 04:30:00+00:00,36.84402232899237
2025-03-03 05:00:00+00:00,2025-03-03 05:00:00+00:00,581.3490265990462
2025-03-03 05:30:00+00:00,2025-03-03 05:30:00+00:00,197.88207758708603
2025-03-03 06:00:00+00:00,2025-03-03 06:00:00+00:00,-157.63644254473306
2025-03-03 06:30:00+00:00,2025-03-03 06:30:00+00:00,203.238380211113
2025-03-03 07:00:00+00:00,2025-03-03 07:00:00+00:00,94.34552784722223
2025-03-03 07:30:00+00:00,2025-03-03 07:30:00+00:00,12.994451527777779
2025-03-03 08:00:00+00:00,2025-03-03 08:00:00+00:00,-140.86971509511784
2025-03-03 08:30:00+00:00,2025-03-03 08:30:00+00:00,-338.0922225
2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,27.20926641725352
2025-03-03 09:30:00+00:00,2025-03-03 09:30:00+00:00,-208.99202152777778
2025-03-03 10:00:00+00:00,2025-03-03 10:00:00+00:00,-323.8015761322464
2025-03-03 10:30:00+00:00,2025-03-03 10:30:00+00:00,-62.10127824275362
2025-03-03 11:00:00+00:00,2025-03-03 11:00:00+00:00,-22.123481622574957
2025-03-03 11:30:00+00:00,2025-03-03 11:30:00+00:00,-567.5184282539683
2025-03-03 12:00:00+00:00,2025-03-03 12:00:00+00:00,-666.1392793055555
2025-03-03 12:30:00+00:00,2025-03-03 12:30:00+00:00,-340.2271111111111
2025-03-03 13:00:00+00:00,2025-03-03 13:00:00+00:00,-535.6452883760684
2025-03-03 13:30:00+00:00,2025-03-03 13:30:00+00:00,-667.5192361111111
2025-03-03 14:00:00+00:00,2025-03-03 14:00:00+00:00,-400.5982222222222
2025-03-03 14:30:00+00:00,2025-03-03 14:30:00+00:00,-403.2066464336206
2025-03-03 15:00:00+00:00,2025-03-03 15:00:00+00:00,-206.07007142857142
2025-03-03 15:30:00+00:00,2025-03-03 15:30:00+00:00,-396.9916588744589
2025-03-03 16:00:00+00:00,2025-03-03 16:00:00+00:00,-253.33248414862913
2025-03-03 16:30:00+00:00,2025-03-03 16:30:00+00:00,215.76955106003473
2025-03-03 17:00:00+00:00,2025-03-03 17:00:00+00:00,160.95758763071896
2025-03-03 17:30:00+00:00,2025-03-03 17:30:00+00:00,365.37592896464645
2025-03-03 18:00:00+00:00,2025-03-03 18:00:00+00:00,557.3494053315106
2025-03-03 18:30:00+00:00,2025-03-03 18:30:00+00:00,201.9845394736842
2025-03-03 19:00:00+00:00,2025-03-03 19:00:00+00:00,-42.81780601851852
2025-03-03 19:30:00+00:00,2025-03-03 19:30:00+00:00,-39.423167641182566
2025-03-03 20:00:00+00:00,2025-03-03 20:00:00+00:00,-86.23931302706552
2025-03-03 20:30:00+00:00,2025-03-03 20:30:00+00:00,-220.1625547222222
2025-03-03 21:00:00+00:00,2025-03-03 21:00:00+00:00,-128.38264357001665
2025-03-03 21:30:00+00:00,2025-03-03 21:30:00+00:00,-245.94649625
2025-03-03 22:00:00+00:00,2025-03-03 22:00:00+00:00,-437.35479487179487
2025-03-03 22:30:00+00:00,2025-03-03 22:30:00+00:00,-270.97813871406373
2025-03-03 23:00:00+00:00,2025-03-03 23:00:00+00:00,-213.61646333333334
2025-03-03 23:30:00+00:00,2025-03-03 23:30:00+00:00,-34.29296794261294
2025-03-04 00:00:00+00:00,2025-03-04 00:00:00+00:00,-184.3580240873016
2025-03-04 00:30:00+00:00,2025-03-04 00:30:00+00:00,203.2347436080586
2025-03-04 01:00:00+00:00,2025-03-04 01:00:00+00:00,36.683155376984125
2025-03-04 01:30:00+00:00,2025-03-04 01:30:00+00:00,-117.98274708333334
2025-03-04 02:00:00+00:00,2025-03-04 02:00:00+00:00,-230.47857083333332
2025-03-04 02:30:00+00:00,2025-03-04 02:30:00+00:00,-31.656140277777777
2025-03-04 03:00:00+00:00,2025-03-04 03:00:00+00:00,-122.96999041756838
2025-03-04 03:30:00+00:00,2025-03-04 03:30:00+00:00,-204.93823780432263
2025-03-04 04:00:00+00:00,2025-03-04 04:00:00+00:00,59.44900861619076
2025-03-04 04:30:00+00:00,2025-03-04 04:30:00+00:00,-15.81323375
2025-03-04 05:00:00+00:00,2025-03-04 05:00:00+00:00,67.56739298433048
2025-03-04 05:30:00+00:00,2025-03-04 05:30:00+00:00,245.92770317195232
2025-03-04 06:00:00+00:00,2025-03-04 06:00:00+00:00,705.849194469697
2025-03-04 06:30:00+00:00,2025-03-04 06:30:00+00:00,896.4020696241258
2025-03-04 07:00:00+00:00,2025-03-04 07:00:00+00:00,319.50114910487514
2025-03-04 07:30:00+00:00,2025-03-04 07:30:00+00:00,259.3071449622926
2025-03-04 08:00:00+00:00,2025-03-04 08:00:00+00:00,-403.13827019335514
2025-03-04 08:30:00+00:00,2025-03-04 08:30:00+00:00,-548.0258177119478
2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,-398.8990185830707
2025-03-04 09:30:00+00:00,2025-03-04 09:30:00+00:00,-84.40377701495336
2025-03-04 10:00:00+00:00,2025-03-04 10:00:00+00:00,84.63571608225108
2025-03-04 10:30:00+00:00,2025-03-04 10:30:00+00:00,-412.3465906370146
2025-03-04 11:00:00+00:00,2025-03-04 11:00:00+00:00,-417.1431185515873
2025-03-04 11:30:00+00:00,2025-03-04 11:30:00+00:00,-338.1988809841629
2025-03-04 12:00:00+00:00,2025-03-04 12:00:00+00:00,-291.91260347934474
2025-03-04 12:30:00+00:00,2025-03-04 12:30:00+00:00,-499.9744201851852
2025-03-04 13:00:00+00:00,2025-03-04 13:00:00+00:00,-488.69431574074076
2025-03-04 13:30:00+00:00,2025-03-04 13:30:00+00:00,-659.6840297222222
2025-03-04 14:00:00+00:00,2025-03-04 14:00:00+00:00,-663.977554171147
2025-03-04 14:30:00+00:00,2025-03-04 14:30:00+00:00,-848.8707185793313
2025-03-04 15:00:00+00:00,2025-03-04 15:00:00+00:00,-559.1264471365233
2025-03-04 15:30:00+00:00,2025-03-04 15:30:00+00:00,-336.5318407531484
2025-03-04 16:00:00+00:00,2025-03-04 16:00:00+00:00,-214.64090117541258
2025-03-04 16:30:00+00:00,2025-03-04 16:30:00+00:00,-150.41526896848754
2025-03-04 17:00:00+00:00,2025-03-04 17:00:00+00:00,72.46786043650793
2025-03-04 17:30:00+00:00,2025-03-04 17:30:00+00:00,429.7458934972849
2025-03-04 18:00:00+00:00,2025-03-04 18:00:00+00:00,392.4148090256133
2025-03-04 18:30:00+00:00,2025-03-04 18:30:00+00:00,636.85590748446
2025-03-04 19:00:00+00:00,2025-03-04 19:00:00+00:00,445.3536004145299
2025-03-04 19:30:00+00:00,2025-03-04 19:30:00+00:00,462.2718691363212
2025-03-04 20:00:00+00:00,2025-03-04 20:00:00+00:00,200.1141361706349
2025-03-04 20:30:00+00:00,2025-03-04 20:30:00+00:00,23.344921103763888
2025-03-04 21:00:00+00:00,2025-03-04 21:00:00+00:00,80.32903775873527
2025-03-04 21:30:00+00:00,2025-03-04 21:30:00+00:00,-15.194918372189154
2025-03-04 22:00:00+00:00,2025-03-04 22:00:00+00:00,-128.23279047765007
2025-03-04 22:30:00+00:00,2025-03-04 22:30:00+00:00,-376.87966453680014
2025-03-04 23:00:00+00:00,2025-03-04 23:00:00+00:00,-539.0238952461423
2025-03-04 23:30:00+00:00,2025-03-04 23:30:00+00:00,-501.32260168650794
2025-03-05 00:00:00+00:00,2025-03-05 00:00:00+00:00,-386.7658603009259
2025-03-05 00:30:00+00:00,2025-03-05 00:30:00+00:00,-397.22791333333333
2025-03-05 01:00:00+00:00,2025-03-05 01:00:00+00:00,-407.7640983991452
2025-03-05 01:30:00+00:00,2025-03-05 01:30:00+00:00,-551.9685018774014
2025-03-05 02:00:00+00:00,2025-03-05 02:00:00+00:00,-372.41771805555555
2025-03-05 02:30:00+00:00,2025-03-05 02:30:00+00:00,-177.85749055555556
2025-03-05 03:00:00+00:00,2025-03-05 03:00:00+00:00,-430.1961797222222
2025-03-05 03:30:00+00:00,2025-03-05 03:30:00+00:00,-316.31206210858585
2025-03-05 04:00:00+00:00,2025-03-05 04:00:00+00:00,-93.4214097723927
2025-03-05 04:30:00+00:00,2025-03-05 04:30:00+00:00,-228.97991459632303
2025-03-05 05:00:00+00:00,2025-03-05 05:00:00+00:00,14.100214402584738
2025-03-05 05:30:00+00:00,2025-03-05 05:30:00+00:00,50.603404163759215
2025-03-05 06:00:00+00:00,2025-03-05 06:00:00+00:00,35.03969326334069
2025-03-05 06:30:00+00:00,2025-03-05 06:30:00+00:00,402.05825272907646
2025-03-05 07:00:00+00:00,2025-03-05 07:00:00+00:00,700.0602647730681
2025-03-05 07:30:00+00:00,2025-03-05 07:30:00+00:00,1170.6477889087303
2025-03-05 08:00:00+00:00,2025-03-05 08:00:00+00:00,750.3221583889667
2025-03-05 08:30:00+00:00,2025-03-05 08:30:00+00:00,783.6748404599567
2025-03-05 09:00:00+00:00,2025-03-05 09:00:00+00:00,555.9800161075036
2025-03-05 09:30:00+00:00,2025-03-05 09:30:00+00:00,185.6832394949495
2025-03-05 10:00:00+00:00,2025-03-05 10:00:00+00:00,-164.66763368145743
2025-03-05 10:30:00+00:00,2025-03-05 10:30:00+00:00,-208.16788021825397
2025-03-05 11:00:00+00:00,2025-03-05 11:00:00+00:00,-270.58759087301587
2025-03-05 11:30:00+00:00,2025-03-05 11:30:00+00:00,-730.4317406944444
2025-03-05 12:00:00+00:00,2025-03-05 12:00:00+00:00,-798.2360625
2025-03-05 12:30:00+00:00,2025-03-05 12:30:00+00:00,-872.3952335960167
2025-03-05 13:00:00+00:00,2025-03-05 13:00:00+00:00,-968.0895000198412
2025-03-05 13:30:00+00:00,2025-03-05 13:30:00+00:00,-1068.0054210632245
2025-03-05 14:00:00+00:00,2025-03-05 14:00:00+00:00,-751.5107877275636
2025-03-05 14:30:00+00:00,2025-03-05 14:30:00+00:00,-699.5657018279835
2025-03-05 15:00:00+00:00,2025-03-05 15:00:00+00:00,-290.58732457991977
2025-03-05 15:30:00+00:00,2025-03-05 15:30:00+00:00,-177.53494398140865
2025-03-05 16:00:00+00:00,2025-03-05 16:00:00+00:00,-376.7442324252137
2025-03-05 16:30:00+00:00,2025-03-05 16:30:00+00:00,-46.46805706649832
2025-03-05 17:00:00+00:00,2025-03-05 17:00:00+00:00,-4.7477543055555556
2025-03-05 17:30:00+00:00,2025-03-05 17:30:00+00:00,163.7964786111111
2025-03-05 18:00:00+00:00,2025-03-05 18:00:00+00:00,378.6044440909091
2025-03-05 18:30:00+00:00,2025-03-05 18:30:00+00:00,516.8082368055556
2025-03-05 19:00:00+00:00,2025-03-05 19:00:00+00:00,13.049490081845239
2025-03-05 19:30:00+00:00,2025-03-05 19:30:00+00:00,-195.8550734920635
2025-03-05 20:00:00+00:00,2025-03-05 20:00:00+00:00,-499.29172109126984
2025-03-05 20:30:00+00:00,2025-03-05 20:30:00+00:00,-401.9503946395259
2025-03-05 21:00:00+00:00,2025-03-05 21:00:00+00:00,-87.99417373015874
2025-03-05 21:30:00+00:00,2025-03-05 21:30:00+00:00,123.2267608275815
2025-03-05 22:00:00+00:00,2025-03-05 22:00:00+00:00,-339.5453424761504
2025-03-05 22:30:00+00:00,2025-03-05 22:30:00+00:00,-509.56288172138045
2025-03-05 23:00:00+00:00,2025-03-05 23:00:00+00:00,-285.8010135648148
2025-03-05 23:30:00+00:00,2025-03-05 23:30:00+00:00,-251.03941124798712
2025-03-06 00:00:00+00:00,2025-03-06 00:00:00+00:00,-214.90671070683857
2025-03-06 00:30:00+00:00,2025-03-06 00:30:00+00:00,216.4459826658409
2025-03-06 01:00:00+00:00,2025-03-06 01:00:00+00:00,8.27645231971701
2025-03-06 01:30:00+00:00,2025-03-06 01:30:00+00:00,494.0073286484335
2025-03-06 02:00:00+00:00,2025-03-06 02:00:00+00:00,-18.891768975200538
2025-03-06 02:30:00+00:00,2025-03-06 02:30:00+00:00,468.5076750333819
2025-03-06 03:00:00+00:00,2025-03-06 03:00:00+00:00,272.8360303098958
2025-03-06 03:30:00+00:00,2025-03-06 03:30:00+00:00,639.6277777777777
2025-03-06 04:00:00+00:00,2025-03-06 04:00:00+00:00,363.19024967592594
2025-03-06 04:30:00+00:00,2025-03-06 04:30:00+00:00,471.29437875190695
2025-03-06 05:00:00+00:00,2025-03-06 05:00:00+00:00,845.7608223999309
2025-03-06 05:30:00+00:00,2025-03-06 05:30:00+00:00,1060.4457861721612
2025-03-06 06:00:00+00:00,2025-03-06 06:00:00+00:00,559.3334272520243
2025-03-06 06:30:00+00:00,2025-03-06 06:30:00+00:00,1187.0061028192008
2025-03-06 07:00:00+00:00,2025-03-06 07:00:00+00:00,1328.5064768518519
2025-03-06 07:30:00+00:00,2025-03-06 07:30:00+00:00,1349.5075570036765
2025-03-06 08:00:00+00:00,2025-03-06 08:00:00+00:00,1419.2743452380953
2025-03-06 08:30:00+00:00,2025-03-06 08:30:00+00:00,676.1212519444445
2025-03-06 09:00:00+00:00,2025-03-06 09:00:00+00:00,414.4223061111111
2025-03-06 09:30:00+00:00,2025-03-06 09:30:00+00:00,361.2994
2025-03-06 10:00:00+00:00,2025-03-06 10:00:00+00:00,372.1015698611111
2025-03-06 10:30:00+00:00,2025-03-06 10:30:00+00:00,146.49777006493505
2025-03-06 11:00:00+00:00,2025-03-06 11:00:00+00:00,321.3086305867743
2025-03-06 11:30:00+00:00,2025-03-06 11:30:00+00:00,-179.9875822234941
2025-03-06 12:00:00+00:00,2025-03-06 12:00:00+00:00,-91.0644284920635
2025-03-06 12:30:00+00:00,2025-03-06 12:30:00+00:00,-156.4597910858586
2025-03-06 13:00:00+00:00,2025-03-06 13:00:00+00:00,-244.27570122863247
2025-03-06 13:30:00+00:00,2025-03-06 13:30:00+00:00,-194.79588948565325
2025-03-06 14:00:00+00:00,2025-03-06 14:00:00+00:00,-47.94550938808643
2025-03-06 14:30:00+00:00,2025-03-06 14:30:00+00:00,78.80683097726465
2025-03-06 15:00:00+00:00,2025-03-06 15:00:00+00:00,263.3343792709425
2025-03-06 15:30:00+00:00,2025-03-06 15:30:00+00:00,86.88390835349738
2025-03-06 16:00:00+00:00,2025-03-06 16:00:00+00:00,138.37995898736037
2025-03-06 16:30:00+00:00,2025-03-06 16:30:00+00:00,211.52871994227993
2025-03-06 17:00:00+00:00,2025-03-06 17:00:00+00:00,142.72274311150724
2025-03-06 17:30:00+00:00,2025-03-06 17:30:00+00:00,532.9745857760503
2025-03-06 18:00:00+00:00,2025-03-06 18:00:00+00:00,525.7087786794671
2025-03-06 18:30:00+00:00,2025-03-06 18:30:00+00:00,735.2829597293447
2025-03-06 19:00:00+00:00,2025-03-06 19:00:00+00:00,308.4586848888889
2025-03-06 19:30:00+00:00,2025-03-06 19:30:00+00:00,84.54360235909823
2025-03-06 20:00:00+00:00,2025-03-06 20:00:00+00:00,-36.534653967745214
2025-03-06 20:30:00+00:00,2025-03-06 20:30:00+00:00,-365.5645444428751
2025-03-06 21:00:00+00:00,2025-03-06 21:00:00+00:00,-414.57029845938376
2025-03-06 21:30:00+00:00,2025-03-06 21:30:00+00:00,-302.0185496809835
2025-03-06 22:00:00+00:00,2025-03-06 22:00:00+00:00,-318.9619080687831
2025-03-06 22:30:00+00:00,2025-03-06 22:30:00+00:00,-795.0269563888888
2025-03-06 23:00:00+00:00,2025-03-06 23:00:00+00:00,-542.2267777777778
2025-03-06 23:30:00+00:00,2025-03-06 23:30:00+00:00,-571.5225898403559
2025-03-07 00:00:00+00:00,2025-03-07 00:00:00+00:00,-833.9144995238056
2025-03-07 00:30:00+00:00,2025-03-07 00:30:00+00:00,-554.1165015546595
2025-03-07 01:00:00+00:00,2025-03-07 01:00:00+00:00,-509.4689964157706
2025-03-07 01:30:00+00:00,2025-03-07 01:30:00+00:00,-540.0203853046595
2025-03-07 02:00:00+00:00,2025-03-07 02:00:00+00:00,-399.00047514592933
2025-03-07 02:30:00+00:00,2025-03-07 02:30:00+00:00,-105.10441308243728
2025-03-07 03:00:00+00:00,2025-03-07 03:00:00+00:00,74.46389221083788
2025-03-07 03:30:00+00:00,2025-03-07 03:30:00+00:00,134.03415300546447
2025-03-07 04:00:00+00:00,2025-03-07 04:00:00+00:00,-49.0637274078341
2025-03-07 04:30:00+00:00,2025-03-07 04:30:00+00:00,-47.91248009999958
2025-03-07 05:00:00+00:00,2025-03-07 05:00:00+00:00,108.34228526809449
2025-03-07 05:30:00+00:00,2025-03-07 05:30:00+00:00,55.98916838069338
2025-03-07 06:00:00+00:00,2025-03-07 06:00:00+00:00,162.6698129655067
2025-03-07 06:30:00+00:00,2025-03-07 06:30:00+00:00,34.608439431195904
2025-03-07 07:00:00+00:00,2025-03-07 07:00:00+00:00,27.55576572777778
2025-03-07 07:30:00+00:00,2025-03-07 07:30:00+00:00,-12.140463472222223
2025-03-07 08:00:00+00:00,2025-03-07 08:00:00+00:00,-75.41760375
2025-03-07 08:30:00+00:00,2025-03-07 08:30:00+00:00,-68.05013138888889
2025-03-07 09:00:00+00:00,2025-03-07 09:00:00+00:00,107.00216518518519
2025-03-07 09:30:00+00:00,2025-03-07 09:30:00+00:00,16.664492546296298
2025-03-07 10:00:00+00:00,2025-03-07 10:00:00+00:00,130.32060185185185
2025-03-07 10:30:00+00:00,2025-03-07 10:30:00+00:00,120.8
2025-03-07 11:00:00+00:00,2025-03-07 11:00:00+00:00,249.3679425
2025-03-07 11:30:00+00:00,2025-03-07 11:30:00+00:00,99.28333430555556
2025-03-07 12:00:00+00:00,2025-03-07 12:00:00+00:00,3.316666765873016
2025-03-07 12:30:00+00:00,2025-03-07 12:30:00+00:00,45.41785708333333
2025-03-07 13:00:00+00:00,2025-03-07 13:00:00+00:00,-25.245238650793652
2025-03-07 13:30:00+00:00,2025-03-07 13:30:00+00:00,-122.99140059523809
2025-03-07 14:00:00+00:00,2025-03-07 14:00:00+00:00,-152.5816682986111
2025-03-07 14:30:00+00:00,2025-03-07 14:30:00+00:00,-405.8832876984127
2025-03-07 15:00:00+00:00,2025-03-07 15:00:00+00:00,-41.252
2025-03-07 15:30:00+00:00,2025-03-07 15:30:00+00:00,-159.2707148015873
2025-03-07 16:00:00+00:00,2025-03-07 16:00:00+00:00,20.08132811204482
2025-03-07 16:30:00+00:00,2025-03-07 16:30:00+00:00,86.70902777777778
2025-03-07 17:00:00+00:00,2025-03-07 17:00:00+00:00,241.65883333333332
2025-03-07 17:30:00+00:00,2025-03-07 17:30:00+00:00,169.99165958333333
2025-03-07 18:00:00+00:00,2025-03-07 18:00:00+00:00,60.24583333333333
2025-03-07 18:30:00+00:00,2025-03-07 18:30:00+00:00,-44.19375
2025-03-07 19:00:00+00:00,2025-03-07 19:00:00+00:00,58.36372688492064
2025-03-07 19:30:00+00:00,2025-03-07 19:30:00+00:00,-119.77658728264791
2025-03-07 20:00:00+00:00,2025-03-07 20:00:00+00:00,-5.290809523809524
